First Year Degree Engineering - First Round - Closing Rank - Institute Wise (A.Y. 2024-25),,,,,,,
,,,,,,,
Inst_Name,Course_name,Alloted_Cat,Quota,Institute Type,First Rank,Last Rank,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ELECTRONICS & COMMUNICATION ENGINEERING,ESM,GUJCET-Based,Govt/GIA,8748.00,9012.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ELECTRICAL ENGINEERING,ST,GUJCET-Based,Govt/GIA,8955.00,24634.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",BIOMEDICAL ENGINEERING - TFWS,TFWs,GUJCET-Based,Govt/GIA,9375.00,13980.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",INSTRUMENTATION & CONTROL ENGINEERING,EWS,GUJCET-Based,Govt/GIA,10229.00,11539.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",INSTRUMENTATION & CONTROL ENGINEERING,SEBC,GUJCET-Based,Govt/GIA,10837.00,18915.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ROBOTICS AND AUTOMATION,ESM,GUJCET-Based,Govt/GIA,11964.00,11964.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",PLASTIC TECHNOLOGY,GEN,GUJCET-Based,Govt/GIA,12080.00,31648.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ELECTRICAL ENGINEERING,ESM,GUJCET-Based,Govt/GIA,13729.00,13729.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",TEXTILE TECHNOLOGY,GEN,GUJCET-Based,Govt/GIA,14265.00,38801.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ENVIRONMENTAL ENGINEERING,SEBC,GUJCET-Based,Govt/GIA,14605.00,31791.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",MECHANICAL ENGINEERING,ESM,GUJCET-Based,Govt/GIA,15391.00,15391.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",RUBBER TECHNOLOGY,GEN,GUJCET-Based,Govt/GIA,15639.00,25678.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",CHEMICAL ENGINEERING,ESM,GUJCET-Based,Govt/GIA,16084.00,16084.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ENVIRONMENTAL ENGINEERING,EWS,GUJCET-Based,Govt/GIA,17087.00,19013.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",AUTOMOBILE ENGINEERING,SC,GUJCET-Based,Govt/GIA,18020.00,35351.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",INSTRUMENTATION & CONTROL ENGINEERING,SC,GUJCET-Based,Govt/GIA,19237.00,28533.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",AUTOMOBILE ENGINEERING,SEBC,GUJCET-Based,Govt/GIA,19302.00,32652.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",AUTOMOBILE ENGINEERING,EWS,GUJCET-Based,Govt/GIA,19385.00,23342.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ENVIRONMENTAL ENGINEERING,SC,GUJCET-Based,Govt/GIA,20007.00,27259.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",COMPUTER ENGINEERING,SC-PH,GUJCET-Based,Govt/GIA,20048.00,20048.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ENVIRONMENTAL ENGINEERING,ST,GUJCET-Based,Govt/GIA,21660.00,37411.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ARTIFICIAL INTELLIGENCE(AI) AND MACHINE LEARNING,GEN-PH,GUJCET-Based,Govt/GIA,23117.00,23117.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ELECTRICAL ENGINEERING,GEN-PH,GUJCET-Based,Govt/GIA,23965.00,23965.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ROBOTICS AND AUTOMATION,ST,GUJCET-Based,Govt/GIA,24810.00,32697.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",CIVIL ENGINEERING,ESM,GUJCET-Based,Govt/GIA,25918.00,28895.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",RUBBER TECHNOLOGY,EWS,GUJCET-Based,Govt/GIA,26261.00,27469.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",INSTRUMENTATION & CONTROL ENGINEERING,ESM,GUJCET-Based,Govt/GIA,26311.00,26311.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",BIOMEDICAL ENGINEERING,SEBC,GUJCET-Based,Govt/GIA,26479.00,37901.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",BIOMEDICAL ENGINEERING,SC,GUJCET-Based,Govt/GIA,26543.00,37345.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",BIOMEDICAL ENGINEERING,EWS,GUJCET-Based,Govt/GIA,27131.00,32702.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",AUTOMOBILE ENGINEERING,ST,GUJCET-Based,Govt/GIA,28507.00,38497.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",INFORMATION TECHNOLOGY,GEN-PH,GUJCET-Based,Govt/GIA,28726.00,37899.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",RUBBER TECHNOLOGY,SEBC,GUJCET-Based,Govt/GIA,28877.00,36028.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",RUBBER TECHNOLOGY,SC,GUJCET-Based,Govt/GIA,34470.00,37723.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",PLASTIC TECHNOLOGY,EWS,GUJCET-Based,Govt/GIA,34690.00,34999.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",COMPUTER ENGINEERING,SEBC-PH,GUJCET-Based,Govt/GIA,34890.00,35304.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",MECHANICAL ENGINEERING,GEN-PH,GUJCET-Based,Govt/GIA,35262.00,35262.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",PLASTIC TECHNOLOGY,SC,GUJCET-Based,Govt/GIA,36714.00,36714.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",COMPUTER ENGINEERING,GEN,JEE-Based,Govt/GIA,900007.00,900026.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ARTIFICIAL INTELLIGENCE(AI) AND MACHINE LEARNING,GEN,JEE-Based,Govt/GIA,900014.00,900040.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ELECTRONICS & COMMUNICATION ENGINEERING,GEN,JEE-Based,Govt/GIA,900049.00,900089.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",COMPUTER ENGINEERING,EWS,JEE-Based,Govt/GIA,900068.00,900068.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",INFORMATION TECHNOLOGY,GEN,JEE-Based,Govt/GIA,900102.00,900117.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",COMPUTER ENGINEERING,SEBC,JEE-Based,Govt/GIA,900120.00,900146.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",INFORMATION TECHNOLOGY,EWS,JEE-Based,Govt/GIA,900127.00,900127.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ELECTRONICS & COMMUNICATION ENGINEERING - TFWS,TFWs,JEE-Based,Govt/GIA,900135.00,900135.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",INFORMATION TECHNOLOGY - TFWS,TFWs,JEE-Based,Govt/GIA,900153.00,900153.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ROBOTICS AND AUTOMATION,GEN,JEE-Based,Govt/GIA,900156.00,900156.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",INFORMATION TECHNOLOGY,SEBC,JEE-Based,Govt/GIA,900167.00,900207.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ARTIFICIAL INTELLIGENCE(AI) AND MACHINE LEARNING,SEBC,JEE-Based,Govt/GIA,900259.00,900259.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ELECTRONICS & COMMUNICATION ENGINEERING,EWS,JEE-Based,Govt/GIA,900292.00,900292.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",INSTRUMENTATION & CONTROL ENGINEERING - TFWS,TFWs,JEE-Based,Govt/GIA,900358.00,900358.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ELECTRICAL ENGINEERING,GEN,JEE-Based,Govt/GIA,900460.00,900533.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",COMPUTER ENGINEERING,SC,JEE-Based,Govt/GIA,900498.00,900498.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",MECHANICAL ENGINEERING,GEN,JEE-Based,Govt/GIA,900583.00,900708.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",CIVIL ENGINEERING,GEN,JEE-Based,Govt/GIA,900709.00,901026.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ROBOTICS AND AUTOMATION,EWS,JEE-Based,Govt/GIA,900742.00,900742.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ELECTRONICS & COMMUNICATION ENGINEERING,SEBC,JEE-Based,Govt/GIA,900782.00,900950.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",INSTRUMENTATION & CONTROL ENGINEERING,GEN,JEE-Based,Govt/GIA,900840.00,901184.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",MECHANICAL ENGINEERING - TFWS,TFWs,JEE-Based,Govt/GIA,900862.00,900862.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ENVIRONMENTAL ENGINEERING,GEN,JEE-Based,Govt/GIA,901018.00,901754.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",CHEMICAL ENGINEERING,GEN,JEE-Based,Govt/GIA,901142.00,901517.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",AUTOMOBILE ENGINEERING,GEN,JEE-Based,Govt/GIA,901161.00,901730.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ELECTRICAL ENGINEERING,SEBC,JEE-Based,Govt/GIA,901331.00,902868.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",MECHANICAL ENGINEERING,EWS,JEE-Based,Govt/GIA,901395.00,901395.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ELECTRONICS & COMMUNICATION ENGINEERING,SC,JEE-Based,Govt/GIA,901478.00,901478.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",COMPUTER ENGINEERING,ST,JEE-Based,Govt/GIA,901501.00,901501.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",MECHANICAL ENGINEERING,SEBC,JEE-Based,Govt/GIA,901808.00,902217.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ROBOTICS AND AUTOMATION,SEBC,JEE-Based,Govt/GIA,901843.00,901843.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",CIVIL ENGINEERING,SEBC,JEE-Based,Govt/GIA,902010.00,903415.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",BIOMEDICAL ENGINEERING,GEN,JEE-Based,Govt/GIA,902100.00,902100.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",CHEMICAL ENGINEERING,EWS,JEE-Based,Govt/GIA,902115.00,902115.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",INFORMATION TECHNOLOGY,ST,JEE-Based,Govt/GIA,902502.00,902502.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",CHEMICAL ENGINEERING,SEBC,JEE-Based,Govt/GIA,902570.00,902570.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",TEXTILE TECHNOLOGY,GEN,JEE-Based,Govt/GIA,903539.00,918447.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",INSTRUMENTATION & CONTROL ENGINEERING,SEBC,JEE-Based,Govt/GIA,903553.00,903553.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ELECTRICAL ENGINEERING,SC,JEE-Based,Govt/GIA,903827.00,903827.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ENVIRONMENTAL ENGINEERING,EWS,JEE-Based,Govt/GIA,903929.00,903929.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ARTIFICIAL INTELLIGENCE(AI) AND MACHINE LEARNING,ST,JEE-Based,Govt/GIA,904298.00,904298.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ELECTRONICS & COMMUNICATION ENGINEERING,ST,JEE-Based,Govt/GIA,904759.00,904759.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",PLASTIC TECHNOLOGY,GEN,JEE-Based,Govt/GIA,905427.00,905469.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",MECHANICAL ENGINEERING,SC,JEE-Based,Govt/GIA,905595.00,905595.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",RUBBER TECHNOLOGY,GEN,JEE-Based,Govt/GIA,906156.00,906156.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ENVIRONMENTAL ENGINEERING,SEBC,JEE-Based,Govt/GIA,906670.00,906670.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ELECTRICAL ENGINEERING,ST,JEE-Based,Govt/GIA,906762.00,906762.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",AUTOMOBILE ENGINEERING,SEBC,JEE-Based,Govt/GIA,906908.00,907356.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",INSTRUMENTATION & CONTROL ENGINEERING,SC,JEE-Based,Govt/GIA,907127.00,907127.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",CIVIL ENGINEERING,ST,JEE-Based,Govt/GIA,907284.00,907284.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",BIOMEDICAL ENGINEERING,EWS,JEE-Based,Govt/GIA,907907.00,907907.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",CIVIL ENGINEERING,ESM,JEE-Based,Govt/GIA,908130.00,908130.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",MECHANICAL ENGINEERING,ST,JEE-Based,Govt/GIA,909924.00,909924.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",AUTOMOBILE ENGINEERING,SC,JEE-Based,Govt/GIA,909995.00,909995.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",RUBBER TECHNOLOGY,SEBC,JEE-Based,Govt/GIA,910505.00,910505.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ROBOTICS AND AUTOMATION,ST,JEE-Based,Govt/GIA,913305.00,913305.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",AUTOMOBILE ENGINEERING,ST,JEE-Based,Govt/GIA,915278.00,915278.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",BIOMEDICAL ENGINEERING,SEBC,JEE-Based,Govt/GIA,916572.00,916572.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",CIVIL ENGINEERING,GEN-PH,JEE-Based,Govt/GIA,918845.00,918845.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",TEXTILE TECHNOLOGY,SEBC,JEE-Based,Govt/GIA,924073.00,924073.00,
"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",INSTRUMENTATION & CONTROL ENGINEERING,ST,JEE-Based,Govt/GIA,926862.00,926862.00,
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",COMPUTER ENGINEERING,GEN,GUJCET-Based,Self-Finance,1561.00,16287.00,
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",COMPUTER ENGINEERING - TFWS,TFWs,GUJCET-Based,Self-Finance,1637.00,5338.00,
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",INFORMATION TECHNOLOGY - TFWS,TFWs,GUJCET-Based,Self-Finance,3106.00,5371.00,
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",INFORMATION TECHNOLOGY,GEN,GUJCET-Based,Self-Finance,4150.00,18993.00,
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",ELECTRONICS & COMMUNICATION ENGINEERING,GEN,GUJCET-Based,Self-Finance,4709.00,22049.00,
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",MECHANICAL ENGINEERING,GEN,GUJCET-Based,Self-Finance,13198.00,38883.00,
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",AUTOMOBILE ENGINEERING,GEN,GUJCET-Based,Self-Finance,13300.00,38241.00,
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",COMPUTER ENGINEERING,SEBC,GUJCET-Based,Self-Finance,16302.00,32861.00,
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",COMPUTER ENGINEERING,EWS,GUJCET-Based,Self-Finance,16422.00,18833.00,
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",ELECTRICAL ENGINEERING,GEN,GUJCET-Based,Self-Finance,17570.00,38539.00,
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",COMPUTER ENGINEERING,SC,GUJCET-Based,Self-Finance,18966.00,36231.00,
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",CIVIL ENGINEERING,GEN,GUJCET-Based,Self-Finance,18977.00,38923.00,
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",INFORMATION TECHNOLOGY,EWS,GUJCET-Based,Self-Finance,19016.00,20103.00,
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",INFORMATION TECHNOLOGY,SEBC,GUJCET-Based,Self-Finance,19608.00,34664.00,
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",INFORMATION TECHNOLOGY,SC,GUJCET-Based,Self-Finance,21170.00,38000.00,
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",ELECTRONICS & COMMUNICATION ENGINEERING,EWS,GUJCET-Based,Self-Finance,22733.00,24658.00,
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",ELECTRONICS & COMMUNICATION ENGINEERING,SEBC,GUJCET-Based,Self-Finance,24055.00,36440.00,
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",COMPUTER ENGINEERING,ST,GUJCET-Based,Self-Finance,31236.00,35635.00,
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",COMPUTER ENGINEERING,ESM,GUJCET-Based,Self-Finance,32545.00,34468.00,
"L.D.R.P. INSTITUTE OF TECH. & RESEARCH., GANDHINAGAR",INFORMATION TECHNOLOGY,ST,GUJCET-Based,Self-Finance,36091.00,36091.00,
"L.E.COLLEGE ,MORBI",INFORMATION TECHNOLOGY - TFWS,TFWs,GUJCET-Based,Govt/GIA,5491.00,7170.00,
"L.E.COLLEGE ,MORBI",INFORMATION TECHNOLOGY,GEN,GUJCET-Based,Govt/GIA,5558.00,9477.00,
"L.E.COLLEGE ,MORBI",CHEMICAL ENGINEERING,GEN,GUJCET-Based,Govt/GIA,8656.00,26037.00,
"L.E.COLLEGE ,MORBI",MECHANICAL ENGINEERING,GEN,GUJCET-Based,Govt/GIA,8765.00,38572.00,
"L.E.COLLEGE ,MORBI",INFORMATION TECHNOLOGY,EWS,GUJCET-Based,Govt/GIA,9588.00,9656.00,
"L.E.COLLEGE ,MORBI",INFORMATION TECHNOLOGY,SEBC,GUJCET-Based,Govt/GIA,9596.00,11576.00,
"L.E.COLLEGE ,MORBI",CHEMICAL ENGINEERING - TFWS,TFWs,GUJCET-Based,Govt/GIA,10228.00,13032.00,
"L.E.COLLEGE ,MORBI",ELECTRICAL ENGINEERING,GEN,GUJCET-Based,Govt/GIA,19325.00,38292.00,
"L.E.COLLEGE ,MORBI",INFORMATION TECHNOLOGY,SC,GUJCET-Based,Govt/GIA,22705.00,27570.00,
"L.E.COLLEGE ,MORBI",CIVIL ENGINEERING,GEN,GUJCET-Based,Govt/GIA,25474.00,37462.00,
"L.E.COLLEGE ,MORBI",CHEMICAL ENGINEERING,SEBC,GUJCET-Based,Govt/GIA,26364.00,34131.00,
"L.E.COLLEGE ,MORBI",CHEMICAL ENGINEERING,EWS,GUJCET-Based,Govt/GIA,26998.00,34789.00,
"L.E.COLLEGE ,MORBI",CHEMICAL ENGINEERING,ESM,GUJCET-Based,Govt/GIA,35780.00,35780.00,
"L.E.COLLEGE ,MORBI",INFORMATION TECHNOLOGY,GEN,JEE-Based,Govt/GIA,901484.00,901484.00,
"L.E.COLLEGE ,MORBI",INFORMATION TECHNOLOGY,SEBC,JEE-Based,Govt/GIA,904081.00,904081.00,
"L.E.COLLEGE ,MORBI",ELECTRICAL ENGINEERING,GEN,JEE-Based,Govt/GIA,904513.00,931401.00,
"L.E.COLLEGE ,MORBI",MECHANICAL ENGINEERING,GEN,JEE-Based,Govt/GIA,904671.00,930966.00,
"L.E.COLLEGE ,MORBI",CHEMICAL ENGINEERING,GEN,JEE-Based,Govt/GIA,905584.00,906245.00,
"L.E.COLLEGE ,MORBI",CIVIL ENGINEERING,GEN,JEE-Based,Govt/GIA,907404.00,929931.00,
"L.E.COLLEGE ,MORBI",CHEMICAL ENGINEERING,EWS,JEE-Based,Govt/GIA,908379.00,908379.00,
"L.E.COLLEGE ,MORBI",CHEMICAL ENGINEERING,SEBC,JEE-Based,Govt/GIA,913072.00,913072.00,
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER SCIENCE & ENGINEERING,GEN,GUJCET-Based,Self-Finance,1159.00,6597.00,
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER SCIENCE & ENGINEERING (CYBER SECURITY) - TFWS,TFWs,GUJCET-Based,Self-Finance,1286.00,3790.00,
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",INFORMATION TECHNOLOGY - TFWS,TFWs,GUJCET-Based,Self-Finance,1402.00,3516.00,
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER ENGINEERING - TFWS,TFWs,GUJCET-Based,Self-Finance,1757.00,2800.00,
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",MATHEMATICS AND COMPUTING - TFWS,TFWs,GUJCET-Based,Self-Finance,2083.00,3578.00,
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER SCIENCE & ENGINEERING - TFWS,TFWs,GUJCET-Based,Self-Finance,2201.00,3490.00,
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER SCIENCE & ENGINEERING (DATA SCIENCE) - TFW,TFWs,GUJCET-Based,Self-Finance,2254.00,3558.00,
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER ENGINEERING,GEN,GUJCET-Based,Self-Finance,2595.00,6152.00,
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",INFORMATION TECHNOLOGY,GEN,GUJCET-Based,Self-Finance,3170.00,7543.00,
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",BIOTECHNOLOGY - TFWS,TFWs,GUJCET-Based,Self-Finance,3279.00,3349.00,
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",MATHEMATICS AND COMPUTING,GEN,GUJCET-Based,Self-Finance,3444.00,10017.00,
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER SCIENCE & TECHNOLOGY - TFWS,TFWs,GUJCET-Based,Self-Finance,3603.00,5662.00,
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE) - TFWS,TFWs,GUJCET-Based,Self-Finance,3655.00,3689.00,
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE - TFWS,TFWs,GUJCET-Based,Self-Finance,3733.00,4169.00,
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE),GEN,GUJCET-Based,Self-Finance,3916.00,6837.00,
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",ARTIFICIAL INTELLIGENCE(AI) AND MACHINE LEARNING,GEN,GUJCET-Based,Self-Finance,4168.00,8989.00,
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER ENGINEERING & APPLICATION,GEN,GUJCET-Based,Self-Finance,4370.00,13649.00,
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER SCIENCE & ENGINEERING (CYBER SECURITY),GEN,GUJCET-Based,Self-Finance,4395.00,8823.00,
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER SCIENCE & INFORMATION TECHNOLOGY - TFWS,TFWs,GUJCET-Based,Self-Finance,4414.00,4879.00,
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER SCIENCE & ENGINEERING (DATA SCIENCE),GEN,GUJCET-Based,Self-Finance,4456.00,7633.00,
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER SCIENCE & TECHNOLOGY,GEN,GUJCET-Based,Self-Finance,4549.00,12421.00,
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",BIOTECHNOLOGY,GEN,GUJCET-Based,Self-Finance,4727.00,28777.00,
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",ROBOTICS & ARTIFICIAL INTELLIGENCE,GEN,GUJCET-Based,Self-Finance,5355.00,15426.00,
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER ENGINEERING & APPLICATION - TFWS,TFWs,GUJCET-Based,Self-Finance,5446.00,6659.00,
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,GEN,GUJCET-Based,Self-Finance,5477.00,10525.00,
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER SCIENCE & BIOSCIENCES,GEN,GUJCET-Based,Self-Finance,5689.00,19225.00,
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER ENGINEERING,EWS,GUJCET-Based,Self-Finance,6208.00,6572.00,
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER SCIENCE & DESIGN,GEN,GUJCET-Based,Self-Finance,6635.00,15513.00,
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER ENGINEERING,SEBC,GUJCET-Based,Self-Finance,6702.00,10722.00,
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER SCIENCE & ENGINEERING,EWS,GUJCET-Based,Self-Finance,6719.00,7175.00,
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER SCIENCE & INFORMATION TECHNOLOGY,GEN,GUJCET-Based,Self-Finance,6721.00,9787.00,
"L.J. INSTITUTE OF ENGG AND TECH., AHMEDABAD",COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE),EWS,GUJCET-Based,Self-Finance,7002.00,7050.00,
